event_id,project_id,country,event_date,scope,financial_status,funder,window,instrument,amount_original,currency_original,amount_usd,conversion_method,source_id,document_sha256,locator,verification_status,notes
idn-approved-re2cool-germany-2025,idn-grant-re2cool,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ and GIZ,Energy efficiency,Grant and technical assistance,4000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Implementing partner reported as TBC; approval is not treated as disbursement
idn-approved-carbon-monetization-germany-2025,idn-grant-carbon-monetization,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ and GIZ,Carbon pricing,Grant and technical assistance,4000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Implementing partner reported as TBC; approval is not treated as disbursement
idn-approved-energy-hub-germany-2025,idn-grant-energy-hub,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ and GIZ,Energy transition,Grant and technical assistance,2500000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Energy Hub programme; approval is not treated as disbursement
idn-approved-iki-flex-germany-2025,idn-grant-iki-flex-jetp,IDN,2025-11-30,jetp_strict,approved,Germany via IKI and GIZ,Energy transition,Grant and technical assistance,1000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,IKI-Flex JETP Support Package; approval is not treated as disbursement
idn-approved-secretariat-japan-2025,idn-grant-jetp-secretariat-capacity,IDN,2025-11-30,jetp_strict,approved,Japan via ADB,Institutional capacity,Grant and technical assistance,2000000,USD,2000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-10 p.75,official_report,Institutional and capacity-building support for the JETP Secretariat; approval is not treated as disbursement
idn-approved-patuha2-japan-2025,idn-grant-patuha-2,IDN,2025-11-30,jetp_strict,approved,Japan via ADB,Geothermal,Grant and technical assistance,10000000,USD,10000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-10 p.75,official_report,Patuha Unit 2 geothermal project grant; approval is not treated as construction or disbursement evidence
idn-approved-mentari-policy-uk-2025,idn-grant-mentari-policy,IDN,2025-11-30,jetp_strict,approved,United Kingdom via FCDO,Policy,Grant and technical assistance,2800000,GBP,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-11 pp.75-76,official_report,MENTARI policy contribution; approval is not treated as disbursement
idn-approved-etp-uk-2025,idn-grant-jetp-etp,IDN,2025-11-30,jetp_strict,approved,United Kingdom via UNOPS and ETP,Energy transition,Grant and technical assistance,2000000,GBP,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-11 pp.75-76,official_report,UK contribution to the ETP programme also supported by Canada; approval is not treated as disbursement
idn-approved-green-energy-transition-uk-2025,idn-grant-green-energy-transition-indonesia,IDN,2025-11-30,jetp_strict,approved,United Kingdom via MENTARI,Energy transition,Grant and technical assistance,1000000,GBP,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-11 pp.75-76,official_report,Green Energy Transition Indonesia programme; approval is not treated as disbursement
idn-approved-uk-pact-2025,idn-grant-uk-pact,IDN,2025-11-30,jetp_strict,approved,United Kingdom,Energy transition,Grant and technical assistance,200000,GBP,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-11 pp.75-76,official_report,UK PACT contribution; approval is not treated as disbursement
idn-approved-jt-framework-uk-2025,idn-grant-jt-framework-phase-2,IDN,2025-11-30,jetp_strict,approved,United Kingdom via ETP and UNOPS,Just transition,Grant and technical assistance,300000,GBP,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-11 pp.75-76,official_report,Operationalization of the Just Transition Framework Phase 2; approval is not treated as disbursement
idn-approved-mentari-vgf-uk-2025,idn-grant-mentari-vgf,IDN,2025-11-30,jetp_strict,approved,United Kingdom via FCDO,Renewable energy finance,Grant and technical assistance,1200000,GBP,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-11 pp.75-76,official_report,MENTARI viability-gap contribution; approval is not treated as disbursement
idn-approved-growth-gateway-uk-2025,idn-grant-growth-gateway,IDN,2025-11-30,jetp_strict,approved,United Kingdom,Project preparation,Grant and technical assistance,500000,GBP,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-11 pp.75-76,official_report,Growth Gateway project-development support; approval is not treated as disbursement
idn-approved-esmap-uk-2025,idn-grant-esmap-uk,IDN,2025-11-30,jetp_strict,approved,United Kingdom via World Bank,Energy transition,Grant and technical assistance,5000000,GBP,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-11 pp.75-76,official_report,UK-funded PLN ESMAP activity listed separately from the Canadian ESMAP contribution; approval is not treated as disbursement
idn-approved-smi-retirement-cif-2025,idn-grant-pt-smi-early-retirement,IDN,2025-11-30,jetp_strict,approved,Climate Investment Funds via ADB,Coal retirement,Grant and technical assistance,1000000,USD,1000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-13 p.76,official_report,Programme funding for early retirement; approval is not evidence that any plant has physically retired or that funds were disbursed
idn-approved-cfpp-repurposing-cif-2025,idn-grant-cfpp-site-repurposing,IDN,2025-11-30,jetp_strict,approved,Climate Investment Funds via World Bank,Coal repurposing,Grant and technical assistance,5000000,USD,5000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-13 p.76,official_report,Coal-site repurposing programme; approval is not evidence of physical repurposing or disbursement
idn-approved-jt-coal-regions-cif-2025,idn-grant-just-transition-coal-regions,IDN,2025-11-30,jetp_strict,approved,Climate Investment Funds via World Bank,Just transition,Grant and technical assistance,5000000,USD,5000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-13 p.76,official_report,Just Transition in Coal Regions programme; approval is not treated as implementation or disbursement evidence
