study,openalex_id,doi,title,year,status,audit_action,audit_flags,cited_by_count
maria_etal2023,https://openalex.org/W4238128327,https://doi.org/10.5040/9781472565693.ch-016,Accessing Carbon Finance for CCS Projects in Emerging and Developing Economies,2014,filtered_out,remove,citation_isolated_old,1.0
maria_etal2023,https://openalex.org/W4287071924,,THE EVALUATION OF SUSTAINABLE DEVELOPMENT UNDERSTANDING IN TERMS OF GREEN MARKETING AND GREEN FINANCE,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2595718496,,An ‘equal effort’ approach to assessing the North–South climate finance gap,2017,filtered_out,,,
maria_etal2023,https://openalex.org/W2902152990,https://doi.org/10.4172/2573-458x.1000157,"Climate Change and its Effect on the Global Economy and Security: A Call for more Robust Climate Finance, Prevention of Climate Finance Against Corrupt Spending and Review of Articles 9 (1), (3) &amp; (4) of the Paris Agreement and 12 (8) of Kyoto Protocol to the United Nations Framework Convention on Climate Change",2018,filtered_out,remove,citation_isolated_old,3.0
maria_etal2023,https://openalex.org/W3144348244,,Study on the demand of climate finance for developing countries based onsubmitted INDC,2016,filtered_out,,,
maria_etal2023,https://openalex.org/W2055411257,https://doi.org/10.5235/175214412800650527,Towards a more sustainable finance system – part 2: Creating an effective civil society response to the Crisis,2012,not_captured,,,
maria_etal2023,https://openalex.org/W3140326688,,"Financial Inclusion, Access to Credit, and Sustainable Finance: What Role for the UNCITRAL Model Law on Secured Transactions?",2021,not_captured,,,
maria_etal2023,https://openalex.org/W2551817087,,Potential for carbon finance in the land use sector of the Hindu Kush-Himalayan Region: a preliminary scoping study.,2009,filtered_out,,,
maria_etal2023,https://openalex.org/W2620867189,,Sustainable financing of Marine Protected Areas in the Mediterranean: A guide for MPA managers,2015,not_captured,,,
maria_etal2023,https://openalex.org/W3186435827,https://doi.org/10.22598/iele.2021.8.1.6,FOCUSING ON FINANCIAL LITERACY – A STEP TOWARDS SUSTAINABLE FINANCING (INFRASTRUCTURE) FOR SMEs,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3006193032,,Sustainable Finance Implementation in Emerging Markets: a preliminary review of initiatives in Indonesia,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2897241942,https://doi.org/10.19080/rapsci.2018.05.555652,Sustainable Financing for Biogas Fuel from Palm Oil Industry Waste,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2359821923,,Issues on sustainable financing of new-type rural cooperative medical scheme,2005,not_captured,,,
maria_etal2023,https://openalex.org/W3089156177,,"Eu Action Plan on Sustainable Finance: cost of capital, impacts and effectiveness",2020,not_captured,,,
maria_etal2023,https://openalex.org/W3198992496,https://doi.org/10.5281/zenodo.10317731,Sustainability Financing Waqf development on Pondok Institution through Mudharabah Method,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3127763436,https://doi.org/10.22124/cjes.2020.4468,"Institutionalization of the green finance market as an opportunity for the Modernization of the regional economy, and ecosystem preservation",2020,not_captured,,,
maria_etal2023,https://openalex.org/W2918051028,https://doi.org/10.3934/gf.2019.1.1,Welcome to Green Finance: A new open access journal for sustainable research professionals,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2900120834,,François Villeroy de Galhau: Green Finance - a new frontier for the 21st century,2018,not_captured,,,
maria_etal2023,https://openalex.org/W1514789316,https://doi.org/10.36479/jhe.v2i1.14,Assessing the appropriateness of carbon financing for micro-scale projects in terms of capabilities,1970,filtered_out,remove,citation_isolated_old,1.0
maria_etal2023,https://openalex.org/W4248318017,https://doi.org/10.21311/001.39.10.44,Price Forecasting Algorithm of Carbon Finance Market based on Kalman Regression,2017,filtered_out,remove,citation_isolated_old,1.0
maria_etal2023,https://openalex.org/W3152566981,https://doi.org/10.1007/978-3-030-65133-6_12,Sustainable Finance and COVID-19 Pandemic: Weathering the Storm and Preventing a New One,2021,not_captured,,,
maria_etal2023,https://openalex.org/W1559249517,https://doi.org/10.1057/ijme.2000.25,Sustainable Financing for Controlling Transboundary Pollution by Shipping in the Malacca Straits - Options and Implications,2000,not_captured,,,
maria_etal2023,https://openalex.org/W2797637945,,Exploring the Perennial Struggle for Sustainable Finance of the New York Metropolitan Transit Authority,2013,not_captured,,,
maria_etal2023,https://openalex.org/W2972783220,,Empirical Assessment of the Various Sustainable Financing Mechanisms for Health Care Services in Kenya,2012,not_captured,,,
maria_etal2023,https://openalex.org/W3025783156,https://doi.org/10.25236/ajbm.2020.020304,Analysis of the Promotion Effect of Green Finance on Economic Growth--Taking Jiangsu Province as an Example,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2366190156,,"On Green Finance Policy and Its Legislation ""Right of First Trial"" of Two-Oriented Society",2010,not_captured,,,
maria_etal2023,https://openalex.org/W4234248813,https://doi.org/10.1007/978-3-030-22759-3_234-2,Nexus between providers and users of green finance: Case study of commercial banks in Mauritius,2021,not_captured,,,
maria_etal2023,https://openalex.org/W4238030935,https://doi.org/10.1007/978-3-030-57281-5_234,Nexus Between Providers and Users of Green Finance: Case Study of Commercial Banks in Mauritius,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2899620759,,Andreas Dombret: Greener finance - better finance? How green should the financial world be?,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2276030325,,Bringing down green financing costs: how a state-sponsored bank might be the key,2014,not_captured,,,
maria_etal2023,https://openalex.org/W2997456037,https://doi.org/10.1007/978-3-030-35411-4_8,Pioneering Energy Efficiency Through Green Financing in Guangdong: Project Partnership with Multilateral Bank,2020,not_captured,,,
maria_etal2023,https://openalex.org/W39521875,https://doi.org/10.1038/s41598-024-78611-z,"Carbon financing and the Australian emissions trading scheme : less emissions, more opportunities?",2009,filtered_out,remove,llm_irrelevant,1.0
maria_etal2023,https://openalex.org/W2914212389,https://doi.org/10.12783/dtssehs/icssm2018/27096,Research on the Green Finance Cooperative Development Mechanism of Beijing-Tianjin-Hebei Urban Agglomeration,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2052171241,https://doi.org/10.5430/ijba.v5n4p85,Synthetic Risk Evaluation Index System of Carbon Finance in Commercial Banks in China,2014,filtered_out,remove,citation_isolated_old,1.0
maria_etal2023,https://openalex.org/W2974769790,https://doi.org/10.31920/2516-5305/2019/v16n3a10,Nigeria and the politics of United Nations climate financing and environmental security : understanding the debacle of Ogoniland,2019,filtered_out,remove,citation_isolated_old,1.0
maria_etal2023,https://openalex.org/W2149438058,,"Strategies to Achieve A Stable, Adequate, and Sustainable Financing of Primary Education in Nigeria in This Decade and Beyond",2015,not_captured,,,
maria_etal2023,https://openalex.org/W3158049173,https://doi.org/10.1080/13673882.2021.00001087,"Connecting alternative economies and sustainable finance with regional development: the examples of France, Germany and Luxembourg",2021,not_captured,,,
maria_etal2023,https://openalex.org/W3161777404,https://doi.org/10.5089/9781498316880.022.a017,Point of View – A Greener Future for Finance: Green bonds offer lessons for sustainable finance,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2525150536,https://doi.org/10.1111/1758-5899.12360,Towards High Quality Health Care and Sustainable Financing – the Role of Health Care Programmes,2016,not_captured,,,
maria_etal2023,https://openalex.org/W2253335810,,A makrogazdaság fenntartható finanszírozási pályájának elérhetőségéről [Achieving a sustainable financing path for the macro economy],2012,not_captured,,,
maria_etal2023,https://openalex.org/W3046956220,,"Implications of the G20 Summit in Hangzhou, China for Climate Change, Green Finance and Sustainable Development Goals",2016,not_captured,,,
maria_etal2023,https://openalex.org/W2528812258,,"Implications of the G20 Summit in Hangzhou, China for Climate Change, Green Finance and Sustainable Development Goals",2016,not_captured,,,
maria_etal2023,https://openalex.org/W3006308717,https://doi.org/10.1080/20430795.2020.1724864,Understanding the role of green bonds in advancing sustainability,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3136657425,,Towards Greening Finance: Integration of Environmental Factors in Risk Management & Impact of Climate Risks on Asset Portfolios,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2811284638,https://doi.org/10.7849/ksnre.2018.6.14.2.021,Research on Islamic Green Finance: Understanding Green Sukuk with a Case Study of the Tadau Energy LSS Project,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2955285458,https://doi.org/10.24294/jipd.v3i1.1123,Examining the debt implications of the Belt and Road Initiative from a policy perspective,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3090226848,https://doi.org/10.5771/9783748909460-167,Corona als Chance für eine Wertepositionierung. Wirtschaftsethische Überlegungen am Beispiel von Sustainable Finance,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2411471874,https://doi.org/10.5897/jeif2016.0750,Towards sustainable financing models for micro-hydro plants in Sub-Saharan African countries: A theoretical review,2016,not_captured,,,
maria_etal2023,https://openalex.org/W4243614431,https://doi.org/10.1080/20430795.2016.1188523,Journal of Sustainable Finance &amp; Investment (JSFI) Special Section on Risk Management and Sustainability in the Financial Sector,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3003288103,https://doi.org/10.1016/j.jclepro.2020.120339,Optimal strategies for capital constrained low-carbon supply chains under yield uncertainty,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2188261478,,Pathways to Sustainable Banking in China: From Environmental Risk Management to Green Financing An Explorative Case Study of the Financing System for Corporate Customers in the Industrial and Commercial Bank of China,2005,not_captured,,,
maria_etal2023,https://openalex.org/W3029839396,https://doi.org/10.1007/978-3-662-60740-4_13,Von nachhaltigem Konsum über CSR zum Deutschen Nachhaltigkeitskodex und Sustainable Finance: Wie der Rat für Nachhaltige Entwicklung nachhaltiges Wirtschaften vorantreibt,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2897045024,https://doi.org/10.1007/s11069-018-3502-x,Can green financial development promote regional ecological efficiency? A case study of China,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3112606247,https://doi.org/10.3390/math8122217,"Greening the Financial System in USA, Canada and Brazil: A Panel Data Analysis",2020,not_captured,,,
maria_etal2023,https://openalex.org/W3108834423,https://doi.org/10.18261/issn.2387-3299-2020-02-01,High-Frequency Trading as an Impediment to Long-Term and Sustainable Finance: Identifying a Regulatory Gap that Can Put the Goals of the European Action Plan on Financing Sustainable Growth at Risk,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3182124328,https://doi.org/10.1016/j.jenvman.2021.113156,"Carbon neutrality, bank lending, and credit risk: Evidence from the Eurozone",2021,not_captured,,,
maria_etal2023,https://openalex.org/W3154719183,https://doi.org/10.1016/j.enpol.2021.112267,Impact of green credit on high-efficiency utilization of energy in China considering environmental constraints,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2988942006,https://doi.org/10.1016/j.pacfin.2020.101294,The market reaction to green bond issuance: Evidence from China,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2781450348,https://doi.org/10.1016/j.ememar.2017.12.003,"Bank lending, deposits and risk-taking in times of crisis: A panel analysis of Islamic and conventional banks",2017,not_captured,,,
maria_etal2023,https://openalex.org/W2898091668,https://doi.org/10.30741/adv.v2i1.285,ANALISIS STRATEGI PEMBIAYAAN DALAM UPAYA OPTIMALISASI KONSEP GREEN FINANCE (Studi Kasus Pada Bank Rakyat Indonesia Syariah Kantor Cabang Malang),2018,not_captured,,,
maria_etal2023,https://openalex.org/W3165753069,https://doi.org/10.1007/s11356-021-14499-w,Evaluating green innovation and performance of financial development: mediating concerns of environmental regulation,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2911253480,https://doi.org/10.1080/1540496x.2018.1548350,"The Interest Costs of Green Bonds: Credit Ratings, Corporate Social Responsibility, and Certification",2019,not_captured,,,
maria_etal2023,https://openalex.org/W2180542330,https://doi.org/10.1016/s0140-6736(15)00547-4,Maximising access to achieve appropriate human antimicrobial use in low-income and middle-income countries,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2811421634,https://doi.org/10.1007/978-3-319-77875-4_5,Land Value Capture as a New Sustainable Financing Mechanism for Public Transit Development in New Cities: Borg El-Arab New City as a Case Study,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2929716934,https://doi.org/10.1016/j.ecolecon.2019.106571,Blind to carbon risk? An analysis of stock market reaction to the Paris Agreement,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2955892452,https://doi.org/10.1108/jima-10-2017-0105,Exploring green banking performance of Islamic banks vs conventional banks in Bangladesh based on <i>Maqasid Shariah</i> framework,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2171023823,https://doi.org/10.1108/03068299710193624,Islamic finance and ethical investment,1997,not_captured,,,
