line_id,technology_group,priority_tier,ordinal,project_name,system,estimated_start,capacity_value,capacity_unit,estimated_investment_usd_mn,natural_retirement_year,estimated_retirement_year,ruptl
idn-jetp-progress-report-2025-transmission-184,transmission,priority,184,Transmission GI Kefamenanu ke GI Malaka,NUSA TENGGARA TIMUR,2027,100,km,,,,
idn-jetp-progress-report-2025-transmission-185,transmission,priority,185,Transmission GI Kupang / Maulaafa Baru ke GI Naibonat,NUSA TENGGARA TIMUR,2027,20,km,,,,
idn-jetp-progress-report-2025-transmission-186,transmission,priority,186,Transmission GI Malaka ke GI Atambua,NUSA TENGGARA TIMUR,2027,96,km,,,,
idn-jetp-progress-report-2025-transmission-187,transmission,priority,187,Transmission GI Naibonat ke GI Amfoang,NUSA TENGGARA TIMUR,2027,108,km,,,,
idn-jetp-progress-report-2025-transmission-188,transmission,priority,188,Transmission PLTB Timor (Kuota) Tersebar 22 MW ke GI Eksisting/GI Rencana Sistem Timor,NUSA TENGGARA TIMUR,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-189,transmission,priority,189,Transmission PLTS + BESS Timor (Kuota) Tersebar 20 MW ke GI Eksisting/GI Rencana Sistem Timor,NUSA TENGGARA TIMUR,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-190,transmission,priority,190,Transmission Tapak Tuan ke Subulussalam,ACEH,2027,280,km,,,,
idn-jetp-progress-report-2025-transmission-191,transmission,priority,191,Transmission Melak ke Kotabangun,KALIMANTAN TIMUR,2027,334,km,,,,
idn-jetp-progress-report-2025-transmission-192,transmission,priority,192,Transmission Kuaro ke Tx Kuaro,KALIMANTAN TIMUR,2027,280,km,,,,
idn-jetp-progress-report-2025-transmission-193,transmission,priority,193,Transmission Tx Kuaro ke GIS 4 IKN KIPP / Sepaku,KALIMANTAN TIMUR,2027,6,km,,,,
idn-jetp-progress-report-2025-transmission-194,transmission,priority,194,Transmission Tenggarong/Bukit Biru ke GI 1 K-IKN,KALIMANTAN TIMUR,2027,126,km,,,,
idn-jetp-progress-report-2025-transmission-195,transmission,priority,195,Transmission Embalut ke Tengkawang,KALIMANTAN TIMUR,2027,32,km,,,,
idn-jetp-progress-report-2025-transmission-196,transmission,priority,196,Transmission GIS 4 IKN KIPP / Sepaku ke GI 1 K-IKN,KALIMANTAN TIMUR,2027,44,km,,,,
idn-jetp-progress-report-2025-transmission-197,transmission,priority,197,Transmission PLTP Sulbagut (Kuota) Tersebar 40 MW ke GI Eksisting/New Sistem Sulbagut,SULAWESI UTARA,2028,20,km,,,,
idn-jetp-progress-report-2025-transmission-198,transmission,priority,198,Transmission PLTBm Sulbagut (Kuota) Tersebar 50 MW ke GI Eksisting/New Sistem Sulbagut,SULAWESI UTARA,2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-199,transmission,priority,199,Transmission Tambu ke Bangkir,SULAWESI TENGAH,2028,180,km,,,,
idn-jetp-progress-report-2025-transmission-200,transmission,priority,200,Transmission Malili ke PT Indo Nickel Industri (Citra Lampia),SULAWESI SELATAN,2028,30,km,,,,
idn-jetp-progress-report-2025-transmission-201,transmission,priority,201,Transmission GITET Bakaru 2 ke GITET Sidrap,SULAWESI SELATAN,2028,130,km,,,,
idn-jetp-progress-report-2025-transmission-202,transmission,priority,202,Transmission GITET Daya Baru ke GITET Bantaeng Switching,SULAWESI SELATAN,2028,260,km,,,,
idn-jetp-progress-report-2025-transmission-203,transmission,priority,203,Transmission GITET Palopo ke GITET Bakaru 2,SULAWESI SELATAN,2028,210,km,,,,
idn-jetp-progress-report-2025-transmission-204,transmission,priority,204,Transmission GITET Sidrap ke GITET Daya Baru,SULAWESI SELATAN,2028,350,km,,,,
idn-jetp-progress-report-2025-transmission-205,transmission,priority,205,Transmission GITET Bakaru 2 ke Bakaru,SULAWESI SELATAN,2028,2,km,,,,
idn-jetp-progress-report-2025-transmission-206,transmission,priority,206,Transmission GITET Bantaeng Switching ke Bantaeng Switching,SULAWESI SELATAN,2028,14,km,,,,
idn-jetp-progress-report-2025-transmission-207,transmission,priority,207,Transmission PLTA Bakaru 2 ke GITET Bakaru 2,SULAWESI SELATAN,2028,6,km,,,,
idn-jetp-progress-report-2025-transmission-208,transmission,priority,208,Transmission GITET Daya Baru ke Daya Baru,SULAWESI SELATAN,2028,14,km,,,,
idn-jetp-progress-report-2025-transmission-209,transmission,priority,209,Transmission GITET Sidrap ke Sidrap,SULAWESI SELATAN,2028,6,km,,,,
idn-jetp-progress-report-2025-transmission-210,transmission,priority,210,Transmission Keera ke Incomer 1 phi Sengkang - Siwa,SULAWESI SELATAN,2028,13,km,,,,
idn-jetp-progress-report-2025-transmission-211,transmission,priority,211,Transmission PLTA Sulbagsel (Kuota) Tersebar 200 MW ke GI/GITET Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2028,20,km,,,,
idn-jetp-progress-report-2025-transmission-212,transmission,priority,212,Transmission PLTS+BESS Sulbagsel (Kuota) Tersebar 50 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-213,transmission,priority,213,Transmission Andolo ke Tower Penyeberangan 1A (Sisi Pulau Sulawesi),SULAWESI TENGGARA,2028,146,km,,,,
idn-jetp-progress-report-2025-transmission-214,transmission,priority,214,Transmission PLTA Watunohu ke Lasusua,SULAWESI TENGGARA,2028,80,km,,,,
idn-jetp-progress-report-2025-transmission-215,transmission,priority,215,Transmission Tower Penyeberangan 1A (Sisi Pulau Sulawesi) ke Tower Penyeberangan 1B (Sisi Pulau Groat Tobea),SULAWESI TENGGARA,2028,5,km,,,,
idn-jetp-progress-report-2025-transmission-216,transmission,priority,216,Transmission Tower Penyeberangan 1B (Sisi Pulau Groat Tobea) ke Tower Penyeberangan 2A (Sisi Pulau Groat Tobea),SULAWESI TENGGARA,2028,12,km,,,,
idn-jetp-progress-report-2025-transmission-217,transmission,priority,217,Transmission Tower Penyeberangan 2A (Sisi Pulau Groat Tobea) ke Penyeberangan 2B (Sisi Pulau Muna),SULAWESI TENGGARA,2028,13,km,,,,
idn-jetp-progress-report-2025-transmission-218,transmission,priority,218,Transmission Tower Penyeberangan 2B (Sisi Pulau Muna) ke Raha,SULAWESI TENGGARA,2028,66,km,,,,
idn-jetp-progress-report-2025-transmission-219,transmission,priority,219,Transmission PLTP Buru (Kuota) Tersebar 20 MW ke GI Eksisting/GI Rencana Sistem Buru,MALUKU,2028,20,km,,,,
idn-jetp-progress-report-2025-transmission-220,transmission,priority,220,Transmission PLTS+BESS Halmahera (Kuota) Tersebar 100 MW ke GI Eksisting/GI Rencana Sistem Halmahera,MALUKU UTARA,2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-221,transmission,priority,221,Transmission PLTS + BESS Timika (Kuota) Tersebar 20 MW ke GI Eksisting/GI Rencana Sistem Timika,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-222,transmission,priority,222,Transmission PLTS + BESS Jayapura (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Jayapura,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-223,transmission,priority,223,Transmission PLTS + BESS Sorong (Kuota) Tersebar 20 MW ke GI Eksisting/GI Rencana Sistem Sorong,"PAPUA BARAT, PAPUA BARAT DAYA",2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-224,transmission,priority,224,Transmission PLTB Lombok (Kuota) Tersebar 30 MW ke GI Eksisting/GI Rencana Sistem Lombok,NUSA TENGGARA BARAT,2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-225,transmission,priority,225,Transmission PLTS + BESS Lombok (Kuota) Tersebar 20 MW ke GI Eksisting/GI Rencana Sistem Lombok,NUSA TENGGARA BARAT,2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-226,transmission,priority,226,Transmission PLTMG Maumere ke GI Larantuka,NUSA TENGGARA TIMUR,2028,212,km,,,,
idn-jetp-progress-report-2025-transmission-227,transmission,priority,227,Transmission PLTMG Waingapu ke GI Tambolaka,NUSA TENGGARA TIMUR,2028,190,km,,,,
idn-jetp-progress-report-2025-transmission-228,transmission,priority,228,Transmission GI Waikabubak ke GI Tambolaka,NUSA TENGGARA TIMUR,2028,50,km,,,,
idn-jetp-progress-report-2025-transmission-229,transmission,priority,229,Transmission PLTU Sumut-1 ke PLTU Belawan,SUMATERA UTARA,2028,4,km,,,,
idn-jetp-progress-report-2025-transmission-230,transmission,priority,230,Transmission Kumbih ke Inc. 2 Phi (Sabulussalam– Sidikalang),SULAWESI UTARA,2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-231,transmission,priority,231,Transmission PLTBm Sulbagut (Kuota),SULAWESI SELATAN,2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-232,transmission,priority,232,Transmission PLTA Poigar-2 ke GI Eksisting/New Sistem Sulbagut,SULAWESI SELATAN,2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-233,transmission,priority,233,Transmission Kolonedale ke PT Enam Sembilan Kawasan Industri (ESKI),SULAWESI TENGGARA,2028,10,km,,,,
idn-jetp-progress-report-2025-transmission-234,transmission,priority,234,Transmission GITET Wotu ke GITET Malili,ACEH,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-235,transmission,priority,235,Transmission GITET Malili ke GITET Kolaka Smelter,SULAWESI UTARA,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-236,transmission,priority,236,Transmission GITET Malili ke Malili,SULAWESI UTARA,2029,20,km,,,,
idn-jetp-progress-report-2025-transmission-237,transmission,priority,237,Transmission PLTA Sulbagsel (Kuota) Tersebar 200 MW ke GI/GITET Eksisting / New Sistem Sulbagsel,SULAWESI TENGAH,2029,18,km,,,,
idn-jetp-progress-report-2025-transmission-238,transmission,priority,238,Transmission GITET Kolaka Smelter ke Kolaka Smelter,SULAWESI SELATAN,2029,116,km,,,,
idn-jetp-progress-report-2025-transmission-239,transmission,priority,239,Transmission GITET Kolaka Smelter ke GITET Kendari,SULAWESI SELATAN,2029,416,km,,,,
idn-jetp-progress-report-2025-transmission-240,transmission,priority,240,Transmission Pomalaa Switching ke PT Huayou Int Mining (Pomalaa / IPIP),SULAWESI SELATAN,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-241,transmission,priority,241,Transmission GI Piru ke GI Taniwel,SULAWESI SELATAN,2029,20,km,,,,
idn-jetp-progress-report-2025-transmission-242,transmission,priority,242,Transmission PLTP Seram (Kuota) Tersebar 25 MW ke GI Eksisting/GI Rencana Sistem Seram,SULAWESI TENGGARA,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-243,transmission,priority,243,Transmission PLTS+BESS Halmahera (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Halmahera,SULAWESI TENGGARA,2029,420,km,,,,
idn-jetp-progress-report-2025-transmission-244,transmission,priority,244,Transmission PLTMG Manokwari ke GI Ransiki,SULAWESI TENGGARA,2029,14,km,,,,
idn-jetp-progress-report-2025-transmission-245,transmission,priority,245,Transmission PLTS + BESS Sumbawa-Bima (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Sumbawa-Bima,MALUKU,2029,125,km,,,,
idn-jetp-progress-report-2025-transmission-246,transmission,priority,246,Transmission PLTA Flores (Kuota) Tersebar 16 MW ke GI Eksisting/GI Rencana Sistem Flores,MALUKU,2029,20,km,,,,
idn-jetp-progress-report-2025-transmission-247,transmission,priority,247,Transmission PLTA Sawangan ke Sawangan,MALUKU UTARA,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-248,transmission,priority,248,Transmission PLTSa Sulbagsel (Kuota) Tersebar 26 MW ke GI Eksisting / New Sistem Sulbagsel,"PAPUA BARAT, PAPUA BARAT DAYA",2029,150,km,,,,
idn-jetp-progress-report-2025-transmission-249,transmission,priority,249,Transmission PLTA Sulbagsel (Kuota) Tersebar 200 MW ke GI/GITET Eksisting / New Sistem Sulbagsel,NUSA TENGGARA BARAT,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-250,transmission,priority,250,Transmission PLTA Sulbagsel (Kuota) Tersebar Tambahan I 100 MW ke GI Eksisting / New Sistem Sulbagsel,NUSA TENGGARA TIMUR,2029,20,km,,,,
idn-jetp-progress-report-2025-transmission-251,transmission,priority,251,Transmission PLTGU/G/MG Sulbagsel 3 600MW ke GI Eksisting/New Sistem Sulbagsel,SULAWESI UTARA,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-252,transmission,priority,252,Transmission Kendari (sisi 150 kV GITET Kendari) ke PT Jaya Makmur Metal Industri (JMMI),SULAWESI UTARA,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-253,transmission,priority,253,Transmission PLTBm Sulbagsel (Kuota) Tersebar Tambahan 100 MW ke GI Eksisting/New Sistem Sulbagsel,SULAWESI UTARA,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-254,transmission,priority,254,Transmission PLTA Poko ke GITET Bakaru 2,SULAWESI SELATAN,2029,10,km,,,,
idn-jetp-progress-report-2025-transmission-255,transmission,priority,255,Transmission PLTBio Halmahera (Kuota) Tersebar 30 MW ke GI Eksisting/GI Rencana Sistem Halmahera,SULAWESI UTARA,2030,57,km,,,,
idn-jetp-progress-report-2025-transmission-256,transmission,priority,256,Transmission GI Maba ke GI Sofifi,SULAWESI SELATAN,2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-257,transmission,priority,257,Transmission PLTS + BESS Jayapura (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Jayapura,SULAWESI SELATAN,2030,20,km,,,,
idn-jetp-progress-report-2025-transmission-258,transmission,priority,258,Transmission GI Karubaga ke GI Mulia,SULAWESI SELATAN,2030,20,km,,,,
idn-jetp-progress-report-2025-transmission-259,transmission,priority,259,Transmission GI Mulia ke GI Ilaga,SULAWESI TENGGARA,2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-260,transmission,priority,260,Transmission GI Wamena ke GI Elelim,SULAWESI TENGGARA,2030,54,km,,,,
idn-jetp-progress-report-2025-transmission-261,transmission,priority,261,Transmission GI Wamena ke GI Karubaga,SULAWESI TENGGARA,2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-262,transmission,priority,262,Transmission PLTA Baliem ke GI Wamena,SULAWESI BARAT,2030,40,km,,,,
idn-jetp-progress-report-2025-transmission-263,transmission,priority,263,Transmission PLTA Baliem ke GI Sumohai,MALUKU UTARA,2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-264,transmission,priority,264,Transmission PLTS + BESS Sorong (Kuota) Tersebar 20 MW ke GI Eksisting/GI Rencana Sistem Sorong,MALUKU UTARA,2030,300,km,,,,
idn-jetp-progress-report-2025-transmission-265,transmission,priority,265,Transmission PLTS + BESS Bima (Kuota) Tersebar 30 MW ke GI Eksisting/GI Rencana Sistem Lombok,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-266,transmission,priority,266,Transmission New Aurduri ke PLTU Jambi 1,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2030,120,km,,,,
idn-jetp-progress-report-2025-transmission-267,transmission,priority,267,"Transmission PLTP Ulumbu ke PLTP Ulumbu 5,6","PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2030,80,km,,,,
idn-jetp-progress-report-2025-transmission-268,transmission,priority,268,Transmission PLTA Sulbagut (Kuota) Tersebar 30 MW ke GI Eksisting/New Sistem Sulbagut,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2030,122,km,,,,
idn-jetp-progress-report-2025-transmission-269,transmission,priority,269,Transmission PLTP Kotamobagu 1 ke Otam,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA",2030,140,km,,,,
idn-jetp-progress-report-2025-transmission-270,transmission,priority,270,Transmission Petobo ke Incomer 1 phi (Talise-Palu Baru),"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2030,50,km,,,,
idn-jetp-progress-report-2025-transmission-271,transmission,priority,271,Transmission Sigi ke Incomer 1 phi (Palu Baru - Poso),"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2030,50,km,,,,
idn-jetp-progress-report-2025-transmission-272,transmission,priority,272,Transmission GITET Tentena ke GITET Lariang,"PAPUA BARAT, PAPUA BARAT DAYA",2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-273,transmission,priority,273,Transmission Bungku (sisi 150 kV GITET Bungku) ke PT Sulawesi Cahaya Mineral,NUSA TENGGARA BARAT,2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-274,transmission,priority,274,Transmission Masamba ke Makale,JAMBI,2030,80,km,,,,
idn-jetp-progress-report-2025-transmission-275,transmission,priority,275,Transmission GITET Seko ke GITET Mamuju Baru,NUSA TENGGARA TIMUR,2030,20,km,,,,
idn-jetp-progress-report-2025-transmission-276,transmission,priority,276,Transmission GITET Seko ke GITET Palopo,GORONTALO,2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-277,transmission,priority,277,Transmission PLTA Sulbagsel (Kuota) Tersebar Tambahan I 200 MW ke GI/GITET Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-278,transmission,priority,278,Transmission PLTS+BESS Sulbagsel (Kuota) Tersebar 50 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2030,10,km,,,,
idn-jetp-progress-report-2025-transmission-279,transmission,priority,279,Transmission Andowia (sisi 150 kV GITET Andowia) ke PT Huayou Int Mining (Konawe Utara),SULAWESI UTARA,2031,20,km,,,,
idn-jetp-progress-report-2025-transmission-280,transmission,priority,280,Transmission Kendari (sisi 150 kV GITET Kendari) ke KI Kendari,SULAWESI UTARA,2031,20,km,,,,
idn-jetp-progress-report-2025-transmission-281,transmission,priority,281,Transmission Batu Putih ke PT Celebesi Metalindo Utama,SULAWESI TENGAH,2031,10,km,,,,
idn-jetp-progress-report-2025-transmission-282,transmission,priority,282,Transmission Inc. 2 Phi (Malili - Lasusua) ke Batu Putih,SULAWESI TENGAH,2031,30,km,,,,
idn-jetp-progress-report-2025-transmission-283,transmission,priority,283,Transmission GITET Mamuju Baru ke GITET Bakaru 2,SULAWESI TENGAH,2031,250,km,,,,
idn-jetp-progress-report-2025-transmission-284,transmission,priority,284,Transmission GITET Lariang ke GITET Seko,SULAWESI TENGAH,2031,80,km,,,,
idn-jetp-progress-report-2025-transmission-285,transmission,priority,285,Transmission PLTA Sulbagsel (Kuota) Tersebar Tambahan II 800 MW ke GI/GITET Eksisting/New Sistem Sulbagsel,SULAWESI SELATAN,2031,170,km,,,,
idn-jetp-progress-report-2025-transmission-286,transmission,priority,286,Transmission PLTP Tulehu (FTP 2) ke Inc. 1 Phi (Passo-Ambon),SULAWESI SELATAN,2031,170,km,,,,
idn-jetp-progress-report-2025-transmission-287,transmission,priority,287,Transmission PLTB Ambon (Kuota) Tersebar 30 MW ke GI Eksisting/GI Rencana Sistem Ambon,SULAWESI SELATAN,2031,190,km,,,,
idn-jetp-progress-report-2025-transmission-288,transmission,priority,288,Transmission GI Jayapura (Skyland) ke GI Angkasa,SULAWESI SELATAN,2031,20,km,,,,
idn-jetp-progress-report-2025-transmission-289,transmission,priority,289,Transmission PLTU Holtekamp ke GI Angkasa,SULAWESI SELATAN,2031,10,km,,,,
idn-jetp-progress-report-2025-transmission-290,transmission,priority,290,Transmission PLTS + BESS Sumbawa-Bima (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Sumbawa-Bima,SULAWESI TENGGARA,2031,10,km,,,,
idn-jetp-progress-report-2025-transmission-291,transmission,priority,291,Transmission PLTP Mataloko ke Inc. 2 Phi (Bajawa-Ropa),SULAWESI TENGGARA,2031,38,km,,,,
idn-jetp-progress-report-2025-transmission-292,transmission,priority,292,Transmission PLTP Sulbagut (Kuota) Tersebar 65 MW ke GI Eksisting/New Sistem Sulbagut,SULAWESI TENGGARA,2031,8,km,,,,
idn-jetp-progress-report-2025-transmission-293,transmission,priority,293,Transmission Bantaeng Switching (sisi 150 kV GITET Bantaeng Switching) ke PT Huadi 4 (Hengsheng) Tahap 2,SULAWESI TENGGARA,2031,1,km,,,,
idn-jetp-progress-report-2025-transmission-294,transmission,priority,294,Transmission PLTA Sulbagsel (Kuota) Tersebar Tambahan I 200 MW ke GI / GITET Eksisting / New Sistem Sulbagsel,SULAWESI BARAT,2031,284,km,,,,
idn-jetp-progress-report-2025-transmission-295,transmission,priority,295,Transmission PLTA Konawe ke Unaaha,SULAWESI BARAT,2031,202,km,,,,
idn-jetp-progress-report-2025-transmission-296,transmission,priority,296,Transmission PLTA Sulbagsel (Kuota) Tersebar Tambahan II 600 MW ke GI/GITET Eksisting/New Sistem Sulbagsel,SULAWESI BARAT,2031,20,km,,,,
idn-jetp-progress-report-2025-transmission-297,transmission,priority,297,Transmission PLTA Wai Tala ke Inc. 2 phi (Kairatu-Masohi),MALUKU,2031,10,km,,,,
idn-jetp-progress-report-2025-transmission-298,transmission,priority,298,Transmission GI Ternate 2 ke Incomer 1 phi (MPP Ternate - GI Ternate 1),MALUKU,2031,10,km,,,,
idn-jetp-progress-report-2025-transmission-299,transmission,priority,299,Transmission PLTP Halmahera (Kuota) Tersebar 20 MW ke GI Eksisting/GI Rencana Sistem Halmahera,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2031,20,km,,,,
idn-jetp-progress-report-2025-transmission-300,transmission,priority,300,Transmission PLTP Halmahera (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Halmahera,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2031,60,km,,,,
idn-jetp-progress-report-2025-transmission-301,transmission,priority,301,Transmission PLTB + BESS Timor (Kuota) Tersebar 22 MW ke GI Eksisting/GI Rencana Sistem Timor,NUSA TENGGARA BARAT,2031,10,km,,,,
idn-jetp-progress-report-2025-transmission-302,transmission,priority,302,Transmission PLTP Flores (Kuota) Tersebar 40 MW ke GI Eksisting/GI Rencana Sistem Flores,NUSA TENGGARA TIMUR,2031,30,km,,,,
idn-jetp-progress-report-2025-transmission-303,transmission,priority,303,Transmission PLTS + BESS Timor (Kuota) Tersebar 20 MW ke GI Eksisting/GI Rencana Sistem Timor,SULAWESI UTARA,2031,10,km,,,,
idn-jetp-progress-report-2025-transmission-304,transmission,priority,304,Transmission New Aurduri ke PLTU Jambi 2,SULAWESI SELATAN,2031,10,km,,,,
idn-jetp-progress-report-2025-transmission-305,transmission,priority,305,Transmission Rantepao ke Incomer 1 phi Makale - Masamba,SULAWESI SELATAN,2031,10,km,,,,
idn-jetp-progress-report-2025-transmission-306,transmission,priority,306,Transmission PLTA Sulbagsel (Kuota) Tersebar Tambahan I 300 MW ke GI/GITET,SULAWESI UTARA,2032,20,km,,,,
idn-jetp-progress-report-2025-transmission-307,transmission,priority,307,Transmission PLTB+BESS Sulbagsel (Kuota) Tersebar 50 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2032,2,km,,,,
idn-jetp-progress-report-2025-transmission-308,transmission,priority,308,Transmission PLTA Buttu Batu 2x100 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2032,20,km,,,,
idn-jetp-progress-report-2025-transmission-309,transmission,priority,309,Transmission PLTP Sulbagsel (Kuota) Tersebar 80 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI TENGGARA,2032,80,km,,,,
idn-jetp-progress-report-2025-transmission-310,transmission,priority,310,Transmission PLTA Sulbagsel (Kuota) Tersebar Tambahan II 400 MW ke GI/GITET Eksisting/New Sistem Sulbagsel,SULAWESI BARAT,2032,20,km,,,,
idn-jetp-progress-report-2025-transmission-311,transmission,priority,311,Transmission Inc. 2 Phi (Sofifi - Maba) ke Kawasan Industri Buli (Feni Halim),MALUKU,2032,30,km,,,,
idn-jetp-progress-report-2025-transmission-312,transmission,priority,312,Transmission GI Angkasa ke GI Sentani Baru,MALUKU UTARA,2032,10,km,,,,
idn-jetp-progress-report-2025-transmission-313,transmission,priority,313,Transmission PLTU Holtekamp ke GI Keerom,MALUKU UTARA,2032,20,km,,,,
idn-jetp-progress-report-2025-transmission-314,transmission,priority,314,Transmission PLTS + BESS Lombok (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Lombok,MALUKU UTARA,2032,20,km,,,,
idn-jetp-progress-report-2025-transmission-315,transmission,priority,315,Transmission GI Maluk ke GI Taliwang,NUSA TENGGARA TIMUR,2032,10,km,,,,
idn-jetp-progress-report-2025-transmission-316,transmission,priority,316,Transmission PLTP Oka Ile Ange ke Inc. 1 Phi PLTMG Maumere - Larantuka,NUSA TENGGARA TIMUR,2032,20,km,,,,
idn-jetp-progress-report-2025-transmission-317,transmission,priority,317,Transmission PLTP Flores (Kuota) Tersebar 30 MW ke GI Eksisting/GI Rencana Sistem Flores,NUSA TENGGARA TIMUR,2032,10,km,,,,
idn-jetp-progress-report-2025-transmission-318,transmission,priority,318,Transmission PLTS + BESS Timor (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Timor,JAMBI,2032,160,km,,,,
idn-jetp-progress-report-2025-transmission-319,transmission,priority,319,Transmission PLTA Sulbagut (Kuota) Tersebar 100 MW ke GI Eksisting/New Sistem Sulbagut,SULAWESI SELATAN,2033,4,km,,,,
idn-jetp-progress-report-2025-transmission-320,transmission,priority,320,Transmission PLTA Sulbagsel (Kuota) Tersebar Tambahan 1 300 MW ke GI/GITET Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2033,20,km,,,,
idn-jetp-progress-report-2025-transmission-321,transmission,priority,321,Transmission PLTS + BESS Sumbawa-Bima (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Sumbawa-Bima,SULAWESI SELATAN,2033,10,km,,,,
idn-jetp-progress-report-2025-transmission-322,transmission,priority,322,Transmission PLTS+BESS Sulbagut (Kuota) Tersebar 15 MW ke GI Eksisting/New Sistem Sulbagut,SULAWESI SELATAN,2033,20,km,,,,
idn-jetp-progress-report-2025-transmission-323,transmission,priority,323,Transmission PLTB + BESS Sulbagut (Kuota) Tersebar 60 MW ke GI Eksisting/New Sistem Sulbagut,SULAWESI SELATAN,2033,20,km,,,,
idn-jetp-progress-report-2025-transmission-324,transmission,priority,324,Transmission PLTS+BESS Sulbagut (Kuota) Tersebar 17 MW ke GI Eksisting/New Sistem Sulbagut,SULAWESI BARAT,2033,20,km,,,,
idn-jetp-progress-report-2025-transmission-325,transmission,priority,325,Transmission PLTB + BESS Sulbagut (Kuota) Tersebar Tambahan 20 MW ke GI Eksisting/New Sistem Sulbagut,MALUKU UTARA,2033,28,km,,,,
idn-jetp-progress-report-2025-transmission-326,transmission,priority,326,Transmission PLTS+BESS Sulbagut (Kuota) Tersebar 20 MW ke GI Eksisting/New Sistem Sulbagut,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2033,72,km,,,,
idn-jetp-progress-report-2025-transmission-327,transmission,priority,327,Transmission PLTS+BESS Sulbagut (Kuota) Tersebar 20 MW ke GI Eksisting/New Sistem Sulbagut,"PAPUA, PAPUA PEGUNUNGAN, PAPUA TENGAH, PAPUA SELATAN",2033,40,km,,,,
